case_id,source,case_number,title,tax_category,decision_date,decision_type,agency,summary,difficulty_score,source_url
law_prec_창원지방법원-2014-구합-21019,law_prec,창원지방법원-2014-구합-21019,포상금 지급을 거부하는 처분에서 감사원과 국세청에 한 진정은 전심절차에 해당하지 않음,기타,2015.05.26,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=216868
law_prec_대구지방법원-2014-구합-2487,law_prec,대구지방법원-2014-구합-2487,주류판매업 면허취소처분도 국세기본법에 정한 심사청구 또는 심판청구와 그에 대한 결정을 거치지 않으면 행정소송을 제기할 수 없음.,기타,2015.05.20,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=324662
law_prec_대전지방법원-2014-가단-16491,law_prec,대전지방법원-2014-가단-16491,과세처분에 기하여 피고가 원고들로부터 징수한 이 사건 수납의 국세는 법률상 원인을 결한 부당이득이라고 할 수 없다,기타,2015.05.19,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=302358
law_prec_서울중앙지방법원-2014-가단-222358,law_prec,서울중앙지방법원-2014-가단-222358,국세체납에 따른 피고의 압류처분은 위 법에서 말하는 강제집행에 해당하지 않는다.,기타,2015.05.14,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=300676
law_prec_서울행정법원-2014-구합-60979,law_prec,서울행정법원-2014-구합-60979,구 법인세법 시행령 제19조의2 제1항 제10호 국세 결손처분을 받은 채무자에 대한 채권의 대손요건 판정,법인세,2015.05.01,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=324808
law_prec_서울행정법원-2014-구합-20902,law_prec,서울행정법원-2014-구합-20902,포상급지급청구에 대한 거부처분도 국세기본법에 의한 처분이므로 전심절차를 이행한 후 행정소송을 제기하여야 함,기타,2015.04.17,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=216774
law_prec_대전지방법원-2014-구합-2197,law_prec,대전지방법원-2014-구합-2197,과세관청에 자진신고한 국세에 대한 징수처분이 당연무효에 해당하는지 여부,기타,2015.03.25,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=327686
law_prec_대법원-2014-다-227652,law_prec,대법원-2014-다-227652,국세의 체납처분을 면하고자 배우자에게 지급한 현금증여는 사해행위에 해당함,증여세,2015.01.23,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=332284
law_prec_울산지방법원-2014-가단-21419,law_prec,울산지방법원-2014-가단-21419,국세징수법에 의한 압류등기는 그 압류처분에 당연무효의 사유가 없는 한 민사소송으로 그 말소등기를 청구하는 것은 부적법함,기타,2015.01.06,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=327312
law_prec_85구568,law_prec,85구568,국세환급금환급거부처분등취소,기타,1988.05.13,제4특별부판결 : 상고,서울고등법원,과세관청의 충당결정은 행정청의 우월적 지위에 기하여 실체적 권리관계를 확정하는 것이 아니고 민법상의 상계에 해당한다 하겠으므로 항고소송의 대상이 되는 행정처분으로 볼 수 없다.,1.2,https://www.law.go.kr/precInfoR.do?precSeq=118403
law_prec_85누405,law_prec,85누405,납세의무자지정에의한체납국세부과처분취소등,기타,1985.12.10,판결,대법원,제2차 납세의무자인 법인의 과점주주인가의 여부는 법인의 납세의무의 성립일을 기준으로 판단하여야 한다.,1.2,https://www.law.go.kr/precInfoR.do?precSeq=205803
law_prec_84누722,law_prec,84누722,제2차납세의무자지정 및 국세부과처분취소,기타,1985.11.12,판결,대법원,"국세기본법 제39조 제2호에 의하여 법인의 주주에 대하여 제2차 납세의무를 부담시키기 위하여는 과점주주로서 그 법인의 운영을 실질적으로 지배할 수 있는 위치에 있음을 요하고, 단지 형식상으로 법인의 주주명부에 등재되어 있는 사유만으로 곧 과점주주라고 하여 납세의무를 부담시킬 수는 없다.",1.2,https://www.law.go.kr/precInfoR.do?precSeq=101086
law_prec_72누207,law_prec,72누207,국세부과처분취소,기타,1973.10.23,판결,대법원,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=600675
law_prec_광주지방법원-2019-구합-12371,law_prec,광주지방법원-2019-구합-12371,조세의 부과와 징수를 현저히 곤란하게 하였다고 할 수 있어 부정과소신고가산세 부과는 적법함.,가산세,2019.11.07,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=327318
law_prec_서울고등법원-2019-누-35222,law_prec,서울고등법원-2019-누-35222,"구 조세특례제한법 및 같은 법 시행령이 요구하는 재촌, 자경요건을 갖추지 못하였다고 인정되므로, 원고에게 한 부과처분은 정당함.",기타,2019.09.27,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=323386
law_prec_2019두43597,law_prec,2019두43597,"파산선고 후 성립한 재산세(토지) 부분의 납세의무자 및 부과,징수가 조세행정절차상 하자로 인한 무효인지 여부",기타,2019.09.26,처분청 패소,대법원,"재단채권이나 파산채권에 해당하는 조세채권의 납세의무자는 파산관재인이다으로 과세처분이 당연무효라고 하기 위해서는 처분의 하자가 법규의 중요한 부분을 위반한 중대한 것으로서 객관적으로 명백한 것이어야 하고, 하자가 중대하고도 명백한지 여부를 판별할 때에는 그 법규의 목적, 의미, 기능 등을 목적론적으로 고찰함과 동시에 구체적 사안 자체의 특수성에 관하여도 합리적으로 고찰하여야 한다. 조세의 부과처분과 압류 등의 체납처분은 별개의 행정처분으로서 독립성을 가지므로 부과처분에 하자가 있더라도 그 부과처분이 취소되지 아니하는 한 그 부과처분에 의한 체납처분은 위법이라고 할 수는 없지만, 체납처분은 부과처분의 집행을 위한 절차에 불과하므로 그 부과처분에 중대하고도 명백한 하자가 있어 무효인 경우에는 그 부과처분의 집행을 위한 체납처분도 무효이다",1.2,https://www.law.go.kr/precInfoR.do?precSeq=420484
law_prec_2018구합86030,law_prec,2018구합86030,조세부과처분무효확인청구,기타,2019.09.03,판결,서울행정법원,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=236115
law_prec_2018구합17107,law_prec,2018구합17107,부과처분에 대한 소명자료를 제출한 것을 이의신청에 준한 것으로 보아 처분일을 알게된 날부터 90일이 경과한 후에 조세심판원 심판을 제기한 것을 제소기간을 준수한 것으로 볼 수 있는지 여부,기타,2019.08.13,기각,의정부지방법원,지방세기본법상 이의신청은 서면행위로서 구두에 의한 이의신청은 인정되지 않으므로 처분이 있음을 알게 된 날부터 90일이 경과한 후에 조세심판원에 심판을 제기한 것은 제소기기을 준수하여 제기된 것으로 볼 수 없음,1.2,https://www.law.go.kr/precInfoR.do?precSeq=420308
law_prec_인천지방법원-2018-구합-52581,law_prec,인천지방법원-2018-구합-52581,사기 그 밖에 부정한 행위에 의한 조세포탈로 부과제척기간 10년 적용 당부,기타,2019.07.12,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=328132
law_prec_2018누56413,law_prec,2018누56413,"파산선고 후 성립한 재산세(토지) 부분의 납세의무자 및 부과,징수가 조세행정절차상 하자로 인한 무효인지 여부",기타,2019.05.29,처분청 패소,서울고등법원,"재단채권이나 파산채권에 해당하는 조세채권의 납세의무자는 파산관재인이다으로 과세처분이 당연무효라고 하기 위해서는 처분의 하자가 법규의 중요한 부분을 위반한 중대한 것으로서 객관적으로 명백한 것이어야 하고, 하자가 중대하고도 명백한지 여부를 판별할 때에는 그 법규의 목적, 의미, 기능 등을 목적론적으로 고찰함과 동시에 구체적 사안 자체의 특수성에 관하여도 합리적으로 고찰하여야 한다. 조세의 부과처분과 압류 등의 체납처분은 별개의 행정처분으로서 독립성을 가지므로 부과처분에 하자가 있더라도 그 부과처분이 취소되지 아니하는 한 그 부과처분에 의한 체납처분은 위법이라고 할 수는 없지만, 체납처분은 부과처분의 집행을 위한 절차에 불과하므로 그 부과처분에 중대하고도 명백한 하자가 있어 무효인 경우에는 그 부과처분의 집행을 위한 체납처분도 무효이다",1.2,https://www.law.go.kr/precInfoR.do?precSeq=420488
law_prec_서울행정법원-2018-구합-63853,law_prec,서울행정법원-2018-구합-63853,"거주자에 해당하므로 증여세 부과처분은 적법하고, 한ㆍ미 조세조약상 중대한 이해관계 중심지는 미국이므로 양도소득세 부과처분은 위법함",소득세,2019.05.17,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=328008
law_prec_대법원-2018-다-264383,law_prec,대법원-2018-다-264383,위탁자와 수탁자가 약정한 신탁계약서상 ‘은행명의로 고지된 재산세 등 조세공과금’에 위탁자에게 부과된 당해세는 포함되지 않음,기타,2018.12.13,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=323608
law_prec_의정부지방법원-2018-구합-10748,law_prec,의정부지방법원-2018-구합-10748,원고가 묘주들에게 반납한 최초 임대분양금 상당 소득에 대하여 부과된 과세처분과 관련하여 조세채무가 부존재하는지 여부,기타,2018.11.30,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=304132
law_prec_제주지방법원-2018-구합-5134,law_prec,제주지방법원-2018-구합-5134,조세범 처벌법 상 현금영수증 발급의무 위반에 따른 과태료 부과처분은 행정소송의 대상이 행정처분에 해당하지 아니함,기타,2018.11.14,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=325760
law_prec_서울고등법원-2018-누-47327,law_prec,서울고등법원-2018-누-47327,"상속세가 부과과세방식의 조세이고, 환급결정을 하였더라도 가산세를 감면할 정당한 사유에 해당하지 않음",상속세,2018.10.12,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=305172
law_prec_의정부지방법원-2018-구합-12348,law_prec,의정부지방법원-2018-구합-12348,조세소송의 소송물은 조세의 종목과 과세기간에 의하여 구분되는 각 과세단위에 관한 개개의 부과처분임.,기타,2018.10.11,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=302740
law_prec_대법원-2018-두-41792,law_prec,대법원-2018-두-41792,"재차 명의신탁한 것으로 조세회피 목적이 있고, 명의신탁자가 특정되지 않더라도 증여세 부과 처분은 적법함",증여세,2018.08.16,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=333948
law_prec_서울고등법원-2018-나-2004992,law_prec,서울고등법원-2018-나-2004992,위탁자와 수탁자가 약정한 신탁계약서상 ‘은행명의로 고지된 재산세 등 조세공과금’에 위탁자에게 부과된 당해세는 포함되지 않음,기타,2018.07.26,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=333662
law_prec_서울중앙지방법원-2018-가단-5007965,law_prec,서울중앙지방법원-2018-가단-5007965,원고에게 부과한 주세는 조세법률주의에 위배되어 당연무효인지 여부,기타,2018.07.26,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=304428
law_prec_서울고등법원-2018-누-35058,law_prec,서울고등법원-2018-누-35058,적극적인 은닉의도가 나타나는 사정이 덧붙여진 경우 조세의 부과징수를 불능 또는 현저히 곤란하게 만드는 것으로 인정할 수 있음,기타,2018.07.20,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=331826
law_prec_2018구합61476,law_prec,2018구합61476,"파산선고 후 성립한 재산세(토지) 부분의 납세의무자 및 부과,징수가 조세행정절차상 하자로 인한 무효인지 여부",기타,2018.07.05,처분청 승소,수원지방법원,"재단채권이나 파산채권에 해당하는 조세채권의 납세의무자는 파산관재인이다으로 과세처분이 당연무효라고 하기 위해서는 처분의 하자가 법규의 중요한 부분을 위반한 중대한 것으로서 객관적으로 명백한 것이어야 하고, 하자가 중대하고도 명백한지 여부를 판별할 때에는 그 법규의 목적, 의미, 기능 등을 목적론적으로 고찰함과 동시에 구체적 사안 자체의 특수성에 관하여도 합리적으로 고찰하여야 한다. 조세의 부과처분과 압류 등의 체납처분은 별개의 행정처분으로서 독립성을 가지므로 부과처분에 하자가 있더라도 그 부과처분이 취소되지 아니하는 한 그 부과처분에 의한 체납처분은 위법이라고 할 수는 없지만, 체납처분은 부과처분의 집행을 위한 절차에 불과하므로 그 부과처분에 중대하고도 명백한 하자가 있어 무효인 경우에는 그 부과처분의 집행을 위한 체납처분도 무효이다",1.2,https://www.law.go.kr/precInfoR.do?precSeq=420486
law_prec_서울고등법원-2017-누-77499,law_prec,서울고등법원-2017-누-77499,"명의신탁에 대한 조세회피목적이 없었다고 볼 수 없고, 무신고에 따른 일반무신고가산세 및 부과제척기간 15년 적용은 적법함",가산세,2018.05.16,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=320572
law_prec_수원지방법원-2017-구합-67668,law_prec,수원지방법원-2017-구합-67668,적극적인 은닉의도가 나타나는 사정이 덧붙여진 경우 조세의 부과징수를 불능 또는 현저히 곤란하게 만드는 것으로 인정할 수 있음,기타,2018.01.17,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=304786
law_prec_서울중앙지방법원-2017-가합-501301,law_prec,서울중앙지방법원-2017-가합-501301,위탁자와 수탁자가 약정한 신탁계약서상 ‘은행명의로 고지된 재산세 등 조세공과금’에 위탁자에게 부과된 당해세는 포함되지 않음,기타,2017.12.01,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=310060
law_prec_서울행정법원-2017-구합-52535,law_prec,서울행정법원-2017-구합-52535,재차 명의신탁한 것으로 조세회피 목적이 있으므로 증여세 부과 처분은 적법함,증여세,2017.11.30,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=317912
law_prec_의정부지방법원-2017-가단-102600,law_prec,의정부지방법원-2017-가단-102600,조세부과처분의 집행력 배제를 구하는 것은 청구이의의 소의 대상이 아님,기타,2017.09.05,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=319516
law_prec_의정부지방법원-2016-나-62706,law_prec,의정부지방법원-2016-나-62706,부과처분 취소로 조세채권이 없으므로 배당받을 권리가 없음,기타,2017.08.24,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=309096
law_prec_대법원-2016-두-56660,law_prec,대법원-2016-두-56660,조세회피목적없이 경영정상화를 위해 결손법인에 채무면제한 경우 증여세 부과는 위법,법인세,2017.04.26,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=301200
law_prec_대구지방법원-2016-구합-22720,law_prec,대구지방법원-2016-구합-22720,명의위장 거래 및 허위계약서 작성 등으로 인한 조세포탈행위는 부과제척기간 10년이 적용됨,기타,2017.03.17,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=310128
law_prec_서울고등법원-2016-누-54697,law_prec,서울고등법원-2016-누-54697,부과처분을 함에 있어서 조세법규가 규정한 조사방법을 무시하고 세액을 결정하였다고 인정하기 부족함,기타,2016.12.16,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=299084
law_prec_서울고등법원-2016-누-48500,law_prec,서울고등법원-2016-누-48500,회생계획인가결정 후에 회생채권으로 신고되지 아니한 조세채권에 대한 부과처분은 부과권이 소멸된 뒤에 한 과세처분으로 무효임,기타,2016.11.09,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=300036
law_prec_부산고등법원-2015-누-21384,law_prec,부산고등법원-2015-누-21384,조세회피목적없이 경영정상화를 위해 결손법인에 채무면제한 경우 증여세 부과는 위법,법인세,2016.10.07,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=296906
law_prec_서울행정법원-2015-구합-66264,law_prec,서울행정법원-2015-구합-66264,일련의 명의신탁 행위가 조세회피 목적과 무관하다고 단정할 수 없으므로 증여세 부과처분 적법함,증여세,2016.09.01,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=240880
law_prec_서울고등법원-2016-누-32338,law_prec,서울고등법원-2016-누-32338,조세회피목적 명의신탁의 증여세 및 부당무신고가산세 부과의 적법 여부,증여세,2016.08.10,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=309656
law_prec_서울고등법원-2015-누-66365,law_prec,서울고등법원-2015-누-66365,차명계좌를 이용하지도 아니하는 등의 행동으로 조세부과징수를 현저히 곤란하게 한 것은 아님,기타,2016.07.08,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=309312
law_prec_서울행정법원-2015-구합-69218,law_prec,서울행정법원-2015-구합-69218,부가가치세 면탈로 조세수입 감소를 가져오게 될 것이라는 인식이 있었다고 인정하기에는 부족하므로 부당과소신고가산세 부과처분은 부당함,부가가치세,2016.06.30,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=240972
law_prec_서울행정법원-2015-구단-60511,law_prec,서울행정법원-2015-구단-60511,부당무신고가산세의 요건인 부정행위란 조세의 부과와 징수를 불가능하게 하거나 현저히 곤란하게 하는 위계 기타 부정한 적극적인 행위를 말함,가산세,2016.06.24,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=242272
law_prec_인천지방법원-2015-구합-52221,law_prec,인천지방법원-2015-구합-52221,부과처분을 함에 있어서 조세법규가 규정한 조사방법을 무시하고 세액을 결정하였다고 인정하기 부족함,기타,2016.06.23,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=276906
law_prec_서울고등법원-2015-누-64475,law_prec,서울고등법원-2015-누-64475,부정한 방법으로 조세포탈 관련 소득처분통지에 대한 부과제척기간,기타,2016.06.14,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=240586
law_prec_울산지방법원-2015-구합-5898,law_prec,울산지방법원-2015-구합-5898,부당과소 가산세 부과는 거래상대방이 조세를 면탈하리라는 인식이 필요함,가산세,2016.05.26,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=298790
law_prec_전주지방법원-2014-구합-2598,law_prec,전주지방법원-2014-구합-2598,골프장입장시 부과되는 개별소비세는 조세평등주의 원칙에 위배되지 않음.,기타,2016.04.21,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=240772
law_prec_수원지방법원-2015-구합-63587,law_prec,수원지방법원-2015-구합-63587,관련 회사 대표의 조세범처벌법 등에 관한 모두 무죄 판결을 받았으므로 이 사건 부과처분은 무효에 해당하는지 여부,기타,2016.02.02,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=276348
law_prec_서울고등법원-2015-누-51011,law_prec,서울고등법원-2015-누-51011,감자에 따른 이익에 대한 증여세를 부과함에 있어서는 조세회피 목적이 있을 것을 요구하고 있지 않음,증여세,2016.01.29,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=272336
law_prec_서울행정법원-2015-구합-56045,law_prec,서울행정법원-2015-구합-56045,차명계좌를 이용하지도 아니하는 등 적극적인 행동으로 조세부과징수를 현저히 곤란하게 한 것은 아님,기타,2015.10.15,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=211998
law_prec_서울고등법원-2014-누-66887,law_prec,서울고등법원-2014-누-66887,조세부과처분의 취소소송에서 과세요건사실에 관한 증명책임은 과세관청에 있음,기타,2015.08.13,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=302462
law_prec_의정부지방법원-2014-구합-7249,law_prec,의정부지방법원-2014-구합-7249,감자에 따른 이익에 대한 증여세를 부과함에 있어서는 조세회피 목적이 있을 것을 요구하고 있지 않음,증여세,2015.06.23,,,,1.2,https://www.law.go.kr/precInfoR.do?precSeq=272346
law_prec_2003다66271,law_prec,2003다66271,납세의무자가 법정신고 기한 내에 신고하지 아니하여 그 기한이 경과된 경우에는 부과납세방식의 조세로 변경된다고 보아야 하는지,기타,2005.05.27,처분청일부승소,대법원,"법인이 부동산을 취득한 날로부터 1년 이내에 고유업무에 직접 사용하지 아니한 데 정당한 사유가 있는 경우라고 하더라도, 추징을 위한 과세기준일은 부동산 취득일로부터 1년이 경과한 날이 되고, 정당한 사유가 소멸된 날로부터 1년이 경과한 날이 되는 것은 아니라고 할 것이다.",1.2,https://www.law.go.kr/precInfoR.do?precSeq=421434
law_prec_80누550,law_prec,80누550,조세부과처분취소,기타,1985.03.26,판결,대법원,구 관세법(1978.12.5 법률 제3109호로 개정되기 전의 것) 제30조 제6호는 수출 또는 우리나라에서 보세 가공하여 반송한 물품을 그 면허일로부터 2년 내에 재수입하는 것으로서 수출 또는 반송할 때의 성질과 형상이 변하지 아니한 물품에 대하여는 그 수입에 대한 관세를 면제하도록 규정하면서도 그 단서에서는 당해 물품 또는 그 물품의 제조가공에 사용한 원자재에 대하여 감면되었거나 환급받은 관세액과 보세가공으로 인하여 부과되지 아니한 관세액은 면세대상에서 제외하고 있으므로 이건 선박의 건조와 관련하여 위 단서와 같은 관세액 감면 등의 조치가 있었다면 수입선박이 위 본문에 의한 면세대상이라는 점만으로 그에 대한 관세부과처분을 위법하다고 볼 수 없다.,1.2,https://www.law.go.kr/precInfoR.do?precSeq=206569
law_prec_79누264,law_prec,79누264,행정처분취소ㆍ조세부과처분취소,기타,1981.01.27,판결,대법원,부가가치세법시행령 제47조 제1항 소정의 면세포기 신고기간은 불변기간적인 성질을 갖는 것이 아니므로 그 기간을 지난 후라도 과세기간 개시전에 신고를 하여 소관 세무서장이 면세포기 사업자로 확인 수리한 경우에는 기간해태의 하자는 치유된다.,1.2,https://www.law.go.kr/precInfoR.do?precSeq=95611
tribunal_조심2026서0283,tribunal,조심2026서0283,이 건 심판청구가 적법한 청구인지 여부,법인세,2026-03-19,각하,조세심판원,이 건 심판청구는 부적법한 청구에 해당함,1.1,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=221548&semok=20
tribunal_조심2025구4074,tribunal,조심2025구4074,이 건 심판청구의 적법 여부,법인세,2026-03-12,각하,조세심판원,"처분청은 청구법인이 폐업 상태임을 확인하고 「소득세법 시행령」제192조 제1항 단서에 따라 소득 귀속자에게 직접 소득금액변동통지를 하였는바, 이 경우 청구법인에게는 해당 소득처분에 따른 원천징수의무가 발생하지 아니하므로 불복의 대상이 되는 처분이 존재한다고 볼 수 없는 점 등에 비추어 이 건 심판청구는 불복대상이 되는 처분이 존재하지 아니하여 부적법한 것으로 판단됨",1.1,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=221823&semok=20
tribunal_조심2026부0869,tribunal,조심2026부0869,이 건 심판청구가 적법한 청구인지 여부,소득세,2026-03-24,각하,조세심판원,이 건 심판청구는 부적법한 청구에 해당함,1.1,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=221551&semok=12
tribunal_조심2026부1668,tribunal,조심2026부1668,이 건 심판청구가 적법한 청구인지 여부,부가가치세,2026-04-28,각하,조세심판원,이 건 심판청구는 부적법한 청구에 해당함,1.1,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=222260&semok=50
tribunal_조심2025부3586,tribunal,조심2025부3586,이 건 심판청구가 적법한 청구인지 여부,부가가치세,2026-03-25,각하,조세심판원,이 건 심판청구는 부적법한 청구에 해당함,1.1,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=221471&semok=50
tribunal_조심2026서0908,tribunal,조심2026서0908,이 건 심판청구가 적법한 청구인지 여부,양도소득세,2026-04-16,각하,조세심판원,이 건 심판청구는 부적법한 청구에 해당함,1.1,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=222179&semok=11
tribunal_조심2026중1150,tribunal,조심2026중1150,이 건 심판청구가 적법한 청구인지 여부,양도소득세,2026-04-13,각하,조세심판원,이 건 심판청구는 부적법한 청구에 해당함,1.1,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=221983&semok=11
tribunal_조심2026서0667,tribunal,조심2026서0667,이 건 심판청구가 적법한 청구인지 여부,양도소득세,2026-04-08,각하,조세심판원,이 건 심판청구는 부적법한 청구에 해당함,1.1,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=221537&semok=11
tribunal_조심2025서4281,tribunal,조심2025서4281,이 건 심판청구가 적법한 청구인지 여부,상속·증여세,2026-04-22,각하,조세심판원,이 건 심판청구는 부적법한 청구에 해당함,1.1,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=222338&semok=40
tribunal_조심2026구1171,tribunal,조심2026구1171,이 건 심판청구가 적법한 청구인지 여부,상속·증여세,2026-04-09,각하,조세심판원,이 건 심판청구는 부적법한 청구에 해당함,1.1,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=222256&semok=40
tribunal_조심2025관0082,tribunal,조심2025관0082,적법한 심판청구인지 여부(직권취소),관세,2025-12-02,각하,조세심판원,이 건 심판청구가 제기된 후 처분청은 부과처분을 직권취소하였으므로 심판청구대상이 존재하지 않아 부적법한 청구에 해당함,1.1,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=217860&semok=90
tribunal_조심2026서0788,tribunal,조심2026서0788,이 건 심판청구가 적법한 청구인지 여부,기타,2026-04-28,각하,조세심판원,이 건 심판청구는 부적법한 청구에 해당함,1.1,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=222374&semok=99
tribunal_조심2026인0334,tribunal,조심2026인0334,이 건 심판청구가 적법한 청구인지 여부,기타,2026-04-16,각하,조세심판원,이 건 심판청구는 부적법한 청구에 해당함,1.1,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=222180&semok=99
tribunal_조심2025서2947,tribunal,조심2025서2947,이 건 심판청구가 적법한 청구인지 여부,기타,2026-04-15,각하,조세심판원,이 건 심판청구는 부적법한 청구에 해당함,1.1,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=222231&semok=99
tribunal_조심2026서1083,tribunal,조심2026서1083,이 건 심판청구의 적법 여부,기타,2026-04-10,각하,조세심판원,이 건 심판청구는 불복의 대상이 되는 처분이 존재하지 않으므로 부적법하다고 판단됨.,1.1,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=222228&semok=99
tribunal_조심2026인0839,tribunal,조심2026인0839,이 건 심판청구가 적법한 청구인지 여부,기타,2026-04-07,각하,조세심판원,이 건 심판청구는 부적법한 청구에 해당함,1.1,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=221995&semok=99
tribunal_조심2026지0496,tribunal,조심2026지0496,이 건 심판청구가 적법한지 여부,지방세,2026-04-28,각하,조세심판원,"청구인은 취득세를 신고·납부하지 아니한 상태에서 이 건 취득세 등의 부과처분을 안 날(2025.1.10.)로부터 90일을 경과하여 경정청구를 제기하였는바, 해당 청구는 적법한 경정청구로 볼 수 없으므로, 이에 대한 거부통지는 불복의 대상이 되는 처분에 해당하지 아니하여 이 건 심판청구는 처분이 없는 상태에서 제기된 부적법한 청구로 판단됨",1.1,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=222317&semok=95
tribunal_조심2025지0022,tribunal,조심2025지0022,재산세에 대한 심판결정(이하 “쟁점심판결정”)을 후발적 경정청구의 사유로 보아 2018년도 재산세 등을 경정하여 달라는 청구주장의 당부,지방세,2026-04-22,각하,조세심판원,"쟁점심판결정은 재산세 부과 당시의 사실관계를 바탕으로 분리과세규정을 적용하지 아니한 처분청의 처분이 위법하다고 한 것일 뿐, 지기법 §50②에서 규정하고 있는 후발적 사유(심판결정에 의하여 거래 또는 행위 등의 존부나 법률효과 등이 다른 것으로 확정된 것)에 해당하지 아니하므로, 이 건 경정청구 거부통지는 불복청구의 대상으로 보기 어려움",1.1,https://www.tt.go.kr/mUser/dem/demView.do?dem_no=222191&semok=95
law_prec_부산고등법원(창원)-2013-누-1792,law_prec,부산고등법원(창원)-2013-누-1792,사실과 다른 세금계산서에 대한 매입세액 불공제 부가가치세 부과처분은 정당함,부가가치세,2014.12.04,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=319076
law_prec_서울행정법원-2014-구합-51685,law_prec,서울행정법원-2014-구합-51685,사실과 다른 세금계산서에 해당하고 이와 관련하여 선의의 거래당사자에 해당하지 않으므로 부과처분은 적법함,기타,2014.10.24,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=318438
law_prec_서울중앙지방법원-2014-가합-4427,law_prec,서울중앙지방법원-2014-가합-4427,세금이 부과될 것을 알고 유일부동산을 배우자에게 증여한 행위는 사해행위취소 대상임,증여세,2014.10.02,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=324318
law_prec_서울중앙지방법원-2013-가합-531045,law_prec,서울중앙지방법원-2013-가합-531045,세금이 부과될 것을 알고 유일부동산을 제3자에게 매매한 행위는 사해행위취소 대상이 아님.,기타,2014.09.16,,,,1.0,https://www.law.go.kr/precInfoR.do?precSeq=211128
